prov_code,prov_name,city_code,city_name,county_code,county_name,town_code,town_name,village_code,village_name
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002006,龙潭社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002201,南洒村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002202,南昏村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003001,红新社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003002,甘庄社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003003,干坝社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003004,青龙厂社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003201,它克村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003202,果洛垤村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002203,莫郎村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003203,铜厂冲村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003204,撮科村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003205,阿不都村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003206,假莫代村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003207,朋程村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003208,路通村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428003000,甘庄街道办事处,530428003209,西拉河村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002001,棒木社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002002,燎原社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002003,骑龙社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002004,梨银社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002005,开华社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002006,白岩社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002007,中塘社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002008,寒洞社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002009,和平村社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002010,梨坪社区居民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526002000,五里岗街道办事处,520526002011,红山社区居民委员会
